molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL78353,O=C(N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O)C1CCCN1C(=O)OCc1ccccc1,active,529.5900000000004,2.381500000000001,3,6,7.819874124835946
CHEMBL80939,O=C(O)[C@@H]1C=CCn2c(=O)n(CS)c(=O)n21,active,243.244,-1.1057000000000001,2,4,6.149997413907539
CHEMBL311525,C[C@H](CS)C(=O)N1C(=O)CC[C@H]1C(=O)O,active,231.27299999999997,0.1544999999999998,2,4,8.049976093476673
CHEMBL77677,O=C(O)CNC(=O)CCS,intermediate,163.198,-0.49290000000000006,3,3,5.550000451689026
CHEMBL78812,CC(C)[C@H](NC(=O)CCS)C(=O)O,intermediate,205.279,0.5316999999999998,3,3,5.800000874803203
CHEMBL309798,O=C(NC(CCc1ccccc1)P(=O)(O)CC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,active,458.45100000000025,2.721300000000001,3,4,7.140021558357979
CHEMBL446407,CC(C)(S)C(=O)N[C@@H](CC(=O)O)C(=O)O,inactive,235.26099999999997,-0.26110000000000017,4,4,2.4600000005668043
CHEMBL312224,O=C(O)C(CCc1ccccc1)NC1CCC[C@H]2SC[C@@H](C(=O)O)N2C1=O,active,392.47700000000015,1.5692000000000002,3,5,9.219970872662662
CHEMBL76577,C[C@@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,inactive,217.28999999999996,0.6279000000000001,2,3,4.96000007768865
CHEMBL311268,C[C@H](NC(CCCNC(=O)OCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,435.4770000000003,1.1999000000000004,4,6,8.54000474395261
CHEMBL285897,CC(OC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,active,349.38300000000015,1.5531,2,4,6.958607314841775
CHEMBL39538,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,348.39900000000017,1.1261000000000003,3,4,8.92009553233328
CHEMBL309941,C[C@H](CC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,436.50800000000027,2.6986000000000008,2,4,8.51999305704285
CHEMBL78074,CN(CC(=O)O)C(=O)CCS,intermediate,177.22499999999997,-0.15069999999999983,2,3,5.5200002474083645
CHEMBL310624,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O,intermediate,554.6000000000004,1.8024999999999995,5,7,5.59999938302362
CHEMBL35419,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)O,active,456.47600000000017,1.7552999999999996,4,6,7.79997073344623
CHEMBL147755,O=C1N[C@H](C(=O)O)Cc2ccccc2CCCCCC[C@@H]1CS,active,335.46900000000005,2.851100000000001,3,3,6.139661993429006
CHEMBL150222,O=C1N[C@H](C(=O)O)CCCCc2ccccc2C[C@@H]1CS,inactive,307.41499999999996,2.0708999999999995,3,3,5.0
CHEMBL146573,O=C1N[C@H](C(=O)O)CCCCCCc2ccccc2C[C@H]1CS,inactive,335.46900000000005,2.851100000000001,3,3,5.0
CHEMBL423574,O=C1N[C@@H](C(=O)O)Cc2ccccc2CCCCCCC[C@@H]1CS,inactive,349.4960000000001,3.2412000000000014,3,3,5.0
CHEMBL346424,O=C1N[C@H](C(=O)O)CCCCc2ccccc2C[C@H]1CS,inactive,307.41499999999996,2.0708999999999995,3,3,5.0
CHEMBL149841,O=C1N[C@H](C(=O)O)CCCCCCc2ccccc2C[C@@H]1CS,inactive,335.46900000000005,2.851100000000001,3,3,5.0
CHEMBL148840,O=C1N[C@H](C(=O)O)CCCCCc2cccc(c2)C[C@H]1CS,intermediate,321.442,2.461,3,3,5.853871964321762
CHEMBL357311,O=C1N[C@H](C(=O)O)CCCCCc2ccccc2C[C@H]1CS,intermediate,321.442,2.461,3,3,5.698970004336019
CHEMBL147526,O=C1N[C@H](C(=O)O)CCCCCCc2cccc(c2)C[C@H]1CS,active,335.469,2.851100000000001,3,3,6.928117992693875
CHEMBL147185,O=C1N[C@H](C(=O)O)CCCCCc2cccc(c2)C[C@@H]1CS,active,321.442,2.461,3,3,8.397940008672037
CHEMBL149367,O=C1N[C@@H](C(=O)O)Cc2ccccc2CCCCCC[C@@H]1CS,active,335.46900000000005,2.851100000000001,3,3,6.327902142064283
CHEMBL357584,O=C1N[C@H](C(=O)O)CCCCCCc2cccc(c2)C[C@@H]1CS,active,335.469,2.851100000000001,3,3,6.756961951313706
CHEMBL342091,O=C1N[C@H](C(=O)O)CCCCCc2ccccc2C[C@@H]1CS,intermediate,321.442,2.461,3,3,5.096910013008056
CHEMBL148616,C[C@H](CS)C(=O)N1Cc2[nH]c3ccccc3c2CC1C(=O)O,active,318.3980000000001,2.0717,3,3,6.301029995663981
CHEMBL148140,O=C1N[C@@H](C(=O)O)Cc2ccccc2CCCCC[C@@H]1CS,intermediate,321.442,2.461,3,3,5.221848749616356
CHEMBL299169,O=C(O)CN1CCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,active,350.4400000000001,1.1093999999999993,3,4,7.657577319177793
CHEMBL422944,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@H](S)Cc2ccccc2)CCc2ccccc21,active,398.48400000000015,2.0763,3,4,6.546681659952962
CHEMBL50480,C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,322.3860000000001,0.8534999999999997,3,4,7.619788758288394
CHEMBL300016,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N(CC(=O)O)c1ccccc1,active,386.4730000000001,2.1500000000000004,3,4,7.853871964321762
CHEMBL50315,O=C(O)CN1C(=O)[C@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21,active,398.48400000000015,2.0763,3,4,6.51427857351842
CHEMBL48534,CC(S)(Cc1ccccc1)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,412.51100000000014,2.4664,3,4,7.200659450546418
CHEMBL299875,CCCC[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,364.46700000000016,2.0237999999999996,3,4,8.267606240177031
CHEMBL51576,O=C(O)CN1Cc2ccccc2C[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,active,398.4840000000001,1.6817999999999997,3,4,7.481486060122112
CHEMBL50814,O=C(O)CN1C(=O)C(NC(=O)[C@@H](S)Cc2ccccc2)CCCc2ccccc21,active,412.5110000000002,2.4664,3,4,7.6020599913279625
CHEMBL299438,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](S)CC2CCCCC2)CCc2ccccc21,active,404.5320000000003,2.8040000000000003,3,4,7.657577319177793
CHEMBL415932,CC(C)C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,364.46700000000016,1.8797000000000001,3,4,8.200659450546418
CHEMBL317304,CCCCN1C[C@@H](C(=O)O)N(C(=O)[C@H](C)N[C@@H](CCc2ccccc2)C(=O)O)C1=O,active,419.4780000000002,1.5680000000000007,3,5,8.173925197299173
CHEMBL340119,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)O,intermediate,299.371,-0.05989999999999879,3,4,5.638272163982407
CHEMBL100063,CCCCCCCC[C@H](N[C@@H](CC)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O)C(=O)O,active,399.48800000000017,1.9056000000000002,3,5,8.619788758288394
CHEMBL29031,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC[C@H]2C(=O)O)cc1,inactive,473.55100000000033,1.0764200000000006,3,5,4.173925197299174
CHEMBL54942,CC(NC(=O)C(Cc1ccccc1)CC(S)c1ccccc1)C(=O)O,intermediate,357.4750000000001,3.495800000000002,3,3,5.455931955649724
CHEMBL54823,CCC(C)C(CC(S)CCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,intermediate,443.60900000000015,4.487700000000003,4,4,5.5376020021010435
